#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2022 12 30 20 00 120  2.0  4.0    MM    MM    MM  MM 1019.2  13.5    MM    MM   MM +0.3    MM
2022 12 30 19 50 110  2.0  3.0   1.5    MM   9.3 256 1019.2  13.5    MM    MM   MM   MM    MM
2022 12 30 19 40  MM   MM   MM   1.5    13    MM  MM     MM    MM  14.8    MM   MM   MM    MM
2022 12 30 19 30 130  2.0  3.0    MM    MM    MM  MM 1019.6  13.5  14.8    MM   MM   MM    MM
2022 12 30 19 20 130  2.0  3.0   1.5    12   9.4 256 1019.8  13.4    MM    MM   MM   MM    MM
2022 12 30 19 10 130  3.0  3.0    MM    MM    MM  MM 1019.8  13.4  14.7    MM   MM   MM    MM
2022 12 30 19 00 120  3.0  4.0    MM    MM    MM  MM 1019.8  13.4    MM    MM   MM +1.5    MM
2022 12 30 18 50 130  2.0  4.0   1.3    13   8.8 253 1019.8  13.5    MM    MM   MM   MM    MM
2022 12 30 18 40 130  3.0  4.0   1.3    MM   8.8 253 1019.8  13.4  14.7    MM   MM   MM    MM
2022 12 30 18 30 120  3.0  4.0    MM    MM    MM  MM 1019.8  13.3  14.7    MM   MM   MM    MM
2022 12 30 18 20 110  3.0  4.0   1.4    12   9.1 256 1019.8  13.4    MM    MM   MM   MM    MM
2022 12 30 18 10 110  2.0  4.0   1.4    MM   9.1 256 1019.9  13.3  14.7    MM   MM   MM    MM
2022 12 30 18 00 110  3.0  4.0    MM    MM    MM  MM 1019.8  13.3    MM    MM   MM +1.6    MM
2022 12 30 17 50 110  3.0  4.0   1.4    13   9.0 256 1019.6  13.3    MM    MM   MM   MM    MM
2022 12 30 17 40 110  2.0  4.0   1.4    MM   9.0 256 1019.5  13.4  14.6    MM   MM   MM    MM
2022 12 30 17 30 120  2.0  3.0    MM    MM    MM  MM 1019.4  13.4  14.6    MM   MM   MM    MM
2022 12 30 17 20 110  3.0  4.0   1.7    12   9.5 256 1019.3  13.5  14.6    MM   MM   MM    MM
2022 12 30 17 10 110  1.0  2.0   1.7    MM   9.5 256 1019.1  13.5  14.6    MM   MM   MM    MM
2022 12 30 17 00  MM  0.0  1.0    MM    MM    MM  MM 1018.9  13.6    MM    MM   MM +1.2    MM
2022 12 30 16 50  MM  0.0  2.0   1.6    MM   9.5 257 1019.2  13.7  14.6    MM   MM   MM    MM
2022 12 30 16 40  MM  0.0  1.0   1.6    MM   9.5 257 1018.6  13.7  14.6    MM   MM   MM    MM
2022 12 30 16 30 210  1.0  2.0    MM    MM    MM  MM 1018.5  13.8  14.5    MM   MM   MM    MM
2022 12 30 16 20 260  1.0  2.0   1.4    12   9.2 265 1018.5  13.8  14.5    MM   MM   MM    MM
2022 12 30 16 10 270  2.0  3.0    MM    MM    MM  MM 1018.5  13.8  14.6    MM   MM   MM    MM
2022 12 30 16 00 170  1.0  2.0    MM    MM    MM  MM 1018.3  13.7    MM    MM   MM +0.5    MM
2022 12 30 15 50 140  2.0  3.0   1.4    12   9.2 255 1018.3  13.7  14.6    MM   MM   MM    MM
2022 12 30 15 40 140  2.0  2.0   1.4    MM   9.2 255 1018.2  13.7  14.6    MM   MM   MM    MM
2022 12 30 15 30 150  2.0  3.0    MM    MM    MM  MM 1018.1  13.7  14.6    MM   MM   MM    MM
2022 12 30 15 20 150  1.0  2.0   1.5    12   9.1 260 1018.1  13.7    MM    MM   MM   MM    MM
2022 12 30 15 10 150  1.0  2.0   1.5    MM   9.1 260 1018.0  13.6  14.6    MM   MM   MM    MM
2022 12 30 15 00 140  2.0  3.0    MM    MM    MM  MM 1018.1  13.6  14.6    MM   MM +0.7    MM
2022 12 30 14 50 140  2.0  3.0   1.7    13   9.8 258 1018.0  13.6    MM    MM   MM   MM    MM
2022 12 30 14 40 130  2.0  3.0    MM    MM    MM  MM 1017.9  13.6  14.5    MM   MM   MM    MM
2022 12 30 14 30 120  2.0  3.0    MM    MM    MM  MM 1017.9  13.6  14.5    MM   MM   MM    MM
2022 12 30 14 20 110  2.0  3.0   1.5    12   9.5 253 1017.8  13.5    MM    MM   MM   MM    MM
2022 12 30 14 10 120  2.0  3.0   1.5    MM   9.5 253 1017.7  13.6  14.5    MM   MM   MM    MM
2022 12 30 14 00 120  2.0  3.0    MM    MM    MM  MM 1017.7  13.6    MM    MM   MM -0.0    MM
2022 12 30 13 50 130  2.0  4.0   1.4    13   8.9 251 1017.6  13.6    MM    MM   MM   MM    MM
2022 12 30 13 40 130  2.0  3.0   1.4    MM   8.9 251 1017.6  13.6  14.5    MM   MM   MM    MM
2022 12 30 13 30 130  2.0  3.0    MM    MM    MM  MM 1017.6  13.5  14.5    MM   MM   MM    MM
2022 12 30 13 20 120  2.0  3.0   1.4    11   9.0 256 1017.7  13.6    MM    MM   MM   MM    MM
2022 12 30 13 10  90  2.0  3.0    MM    MM    MM  MM 1017.7  13.5  14.5    MM   MM   MM    MM
2022 12 30 13 00  90  2.0  3.0    MM    MM    MM  MM 1017.8  13.5    MM    MM   MM -0.0    MM
2022 12 30 12 50  90  2.0  3.0   1.4    13   9.2 257 1017.8  13.6    MM    MM   MM   MM    MM
2022 12 30 12 40  90  2.0  3.0   1.4    MM   9.2 257 1017.7  13.6  14.4    MM   MM   MM    MM
2022 12 30 12 30 110  2.0  4.0    MM    MM    MM  MM 1017.5  13.7  14.4    MM   MM   MM    MM
2022 12 30 12 20  60  1.0  3.0   1.4    14   9.0 255 1017.4  13.7    MM    MM   MM   MM    MM
2022 12 30 12 10  MM  0.0  1.0    MM    MM    MM  MM 1017.6  13.7  14.4    MM   MM   MM    MM
2022 12 30 12 00  MM  0.0  1.0    MM    MM    MM  MM 1017.4  13.7    MM    MM   MM +0.0    MM
2022 12 30 11 50  MM  0.0  1.0   1.4    13   8.8 249 1017.5  13.7    MM    MM   MM   MM    MM
2022 12 30 11 40  MM  0.0  2.0    MM    MM    MM  MM 1017.7  13.7  14.4    MM   MM   MM    MM
2022 12 30 11 30  MM  0.0  1.0    MM    MM    MM  MM 1017.8  13.6    MM    MM   MM   MM    MM
2022 12 30 11 20 100  1.0  3.0   1.5    13   9.3 257 1017.8  13.6    MM    MM   MM   MM    MM
2022 12 30 11 10 100  1.0  2.0   1.5    MM   9.3 257 1017.7  13.5  14.4    MM   MM   MM    MM
2022 12 30 11 00  70  1.0  3.0    MM    MM    MM  MM 1017.9  13.5    MM    MM   MM +0.3    MM
2022 12 30 10 50  80  1.0  3.0   1.5    13   9.2 254 1018.3  13.5  14.5    MM   MM   MM    MM
2022 12 30 10 40  80  1.0  2.0    MM    MM    MM  MM 1017.8  13.5  14.5    MM   MM   MM    MM
2022 12 30 10 30  60  1.0  2.0    MM    MM    MM  MM 1017.8  13.5  14.5    MM   MM   MM    MM
2022 12 30 10 20  60  1.0  2.0   1.6    13   9.6 264 1018.0  13.5    MM    MM   MM   MM    MM
2022 12 30 10 10  70  2.0  3.0    MM    MM    MM  MM 1017.9  13.5  14.5    MM   MM   MM    MM
2022 12 30 10 00  80  2.0  3.0    MM    MM    MM  MM 1017.8  13.5    MM    MM   MM -0.0    MM
2022 12 30 09 50  80  2.0  3.0   1.5    13   9.1 254 1017.8  13.5    MM    MM   MM   MM    MM
2022 12 30 09 40  80  2.0  3.0    MM    MM    MM  MM 1017.9  13.5  14.5    MM   MM   MM    MM
2022 12 30 09 30 110  1.0  3.0    MM    MM    MM  MM 1017.8  13.4  14.5    MM   MM   MM    MM
2022 12 30 09 20 100  2.0  3.0   1.6    MM   9.1 255 1018.1  13.3    MM    MM   MM   MM    MM
2022 12 30 09 10  80  2.0  4.0    MM    MM    MM  MM 1017.7  13.3  14.5    MM   MM   MM    MM
2022 12 30 09 00  90  3.0  5.0    MM    MM    MM  MM 1017.6  13.3    MM    MM   MM +0.0    MM
2022 12 30 08 50 100  4.0  5.0   1.5    14   9.0 259 1017.4  13.3    MM    MM   MM   MM    MM
2022 12 30 08 40 110  2.0  5.0   1.5    MM   9.0 259 1017.5  13.3  14.5    MM   MM   MM    MM
2022 12 30 08 30 140  2.0  4.0    MM    MM    MM  MM 1017.6  13.3  14.4    MM   MM   MM    MM
2022 12 30 08 20 110  3.0  4.0   1.6    13   9.6 262 1017.5  13.3  14.4    MM   MM   MM    MM
2022 12 30 08 10  90  3.0  5.0   1.6    MM   9.6 262 1017.4  13.3  14.4    MM   MM   MM    MM
2022 12 30 08 00 120  1.0  3.0    MM    MM    MM  MM 1017.5  13.2    MM    MM   MM +0.6    MM
2022 12 30 07 50 120  1.0  3.0   1.4    14   9.3 266 1017.7  13.2    MM    MM   MM   MM    MM
2022 12 30 07 40 100  2.0  3.0    MM    MM    MM  MM 1017.5  13.2  14.4    MM   MM   MM    MM
2022 12 30 07 30  90  2.0  3.0    MM    MM    MM  MM 1017.6  13.2  14.4    MM   MM   MM    MM
2022 12 30 07 20 100  1.0  3.0   1.5    12   9.5 255 1017.8  13.1    MM    MM   MM   MM    MM
2022 12 30 07 10 100  1.0  2.0   1.5    MM   9.5 255 1017.9  13.1  14.4    MM   MM   MM    MM
2022 12 30 07 00 130  1.0  2.0    MM    MM    MM  MM 1018.0  13.2    MM    MM   MM +1.8    MM
2022 12 30 06 50  MM  0.0  2.0   1.7    14  10.2 259 1017.8  13.1    MM    MM   MM   MM    MM
2022 12 30 06 40  70  1.0  2.0   1.7    MM  10.2 259 1017.8  13.1  14.4    MM   MM   MM    MM
2022 12 30 06 30  80  1.0  3.0    MM    MM    MM  MM 1017.8  13.1  14.4    MM   MM   MM    MM
2022 12 30 06 20  80  2.0  3.0   1.6    13  10.0 254 1017.8  13.2    MM    MM   MM   MM    MM
2022 12 30 06 10 100  2.0  3.0   1.6    MM  10.0 254 1017.7  13.2  14.4    MM   MM   MM    MM
2022 12 30 06 00 110  2.0  4.0    MM    MM    MM  MM 1017.4  13.1    MM    MM   MM +1.5    MM
2022 12 30 05 50 110  2.0  4.0   1.5    11   9.9 263 1017.4  13.1    MM    MM   MM   MM    MM
2022 12 30 05 40 110  2.0  4.0    MM    MM    MM  MM 1017.4  13.2  14.4    MM   MM   MM    MM
2022 12 30 05 30 120  3.0  4.0    MM    MM    MM  MM 1017.3  13.2  14.4    MM   MM   MM    MM
2022 12 30 05 20 110  3.0  4.0   1.7    13  10.5 265 1017.2  13.2    MM    MM   MM   MM    MM
2022 12 30 05 10 110  4.0  5.0    MM    MM    MM  MM 1017.1  13.2  14.3    MM   MM   MM    MM
2022 12 30 05 00 110  3.0  5.0    MM    MM    MM  MM 1016.9  13.3    MM    MM   MM +1.7    MM
2022 12 30 04 50 110  3.0  5.0   1.5    13  10.3 257 1016.7  13.5    MM    MM   MM   MM    MM
2022 12 30 04 40 120  3.0  4.0    MM    MM    MM  MM 1016.6  13.6  14.4    MM   MM   MM    MM
2022 12 30 04 30 130  3.0  5.0    MM    MM    MM  MM 1016.5  13.7  14.4    MM   MM   MM    MM
2022 12 30 04 20 120  2.0  4.0   1.6    14  10.5 263 1016.5  13.9    MM    MM   MM   MM    MM
2022 12 30 04 10 130  2.0  3.0   1.6    MM  10.5 263 1016.3  13.9  14.4    MM   MM   MM    MM
2022 12 30 04 00 130  2.0  3.0    MM    MM    MM  MM 1016.3  13.9    MM    MM   MM +1.5    MM
2022 12 30 03 50 150  2.0  3.0   1.6    14  10.2 253 1016.3  13.9    MM    MM   MM   MM    MM
2022 12 30 03 40 160  2.0  3.0   1.6    MM  10.2 253 1016.2  13.9  14.4    MM   MM   MM    MM
2022 12 30 03 30 160  2.0  3.0    MM    MM    MM  MM 1016.2  14.0  14.4    MM   MM   MM    MM
2022 12 30 03 20 170  2.0  3.0   1.8    11  10.3 256 1016.0  14.0    MM    MM   MM   MM    MM
2022 12 30 03 10 170  1.0  2.0   1.8    MM  10.3 256 1016.0  14.0  14.4    MM   MM   MM    MM
2022 12 30 03 00 180  1.0  1.0    MM    MM    MM  MM 1016.0  14.0    MM    MM   MM +1.1    MM
2022 12 30 02 50 200  1.0  2.0   1.6    14  10.3 250 1015.9  14.0    MM    MM   MM   MM    MM
2022 12 30 02 40 210  1.0  2.0    MM    MM    MM  MM 1015.8  14.0  14.4    MM   MM   MM    MM
2022 12 30 02 30 230  1.0  1.0    MM    MM    MM  MM 1015.9  13.9  14.4    MM   MM   MM    MM
2022 12 30 02 20 240  1.0  2.0   1.7    13  10.5 259 1015.6  13.9    MM    MM   MM   MM    MM
2022 12 30 02 10 240  1.0  2.0   1.7    MM  10.5 259 1015.6  13.8  14.4    MM   MM   MM    MM
2022 12 30 02 00 220  1.0  2.0    MM    MM    MM  MM 1015.3  13.8  14.4    MM   MM +0.8    MM
2022 12 30 01 50 220  1.0  3.0   1.7    13  10.1 254 1015.4  13.7    MM    MM   MM   MM    MM
2022 12 30 01 40 200  2.0  2.0   1.7    MM  10.1 254 1015.2  13.7  14.4    MM   MM   MM    MM
2022 12 30 01 30 200  2.0  2.0    MM    MM    MM  MM 1015.2  13.6  14.4    MM   MM   MM    MM
2022 12 30 01 20 180  2.0  2.0   1.8    14  10.4 264 1015.0  13.6  14.4    MM   MM   MM    MM
2022 12 30 01 10 170  1.0  2.0   1.8    MM  10.4 264 1014.7  13.6  14.4    MM   MM   MM    MM
2022 12 30 01 00  MM  0.0  1.0    MM    MM    MM  MM 1014.8  13.6    MM    MM   MM +0.3    MM
2022 12 30 00 50  MM  0.0  1.0   1.9    12  10.3 254 1014.8  13.6    MM    MM   MM   MM    MM
2022 12 30 00 40  MM  0.0  1.0   1.9    MM  10.3 254 1014.7  13.6  14.4    MM   MM   MM    MM
2022 12 30 00 30  MM  0.0  1.0    MM    MM    MM  MM 1014.6  13.5  14.4    MM   MM   MM    MM
2022 12 30 00 20  30  1.0  2.0   1.6    13   9.7 263 1014.6  13.5    MM    MM   MM   MM    MM
2022 12 30 00 10 360  2.0  3.0   1.6    MM   9.7 263 1015.0  13.7  14.4    MM   MM   MM    MM
2022 12 30 00 00 270  1.0  2.0    MM    MM    MM  MM 1014.9  14.0    MM    MM   MM +0.4    MM
2022 12 29 23 50 210  1.0  1.0   1.9    13  10.4 252 1014.6  13.9    MM    MM   MM   MM    MM
2022 12 29 23 40 200  1.0  2.0   1.9    MM  10.4 252 1014.8  14.0  14.5    MM   MM   MM    MM
2022 12 29 23 30 200  1.0  2.0    MM    MM    MM  MM 1014.6  14.1  14.4    MM   MM   MM    MM
2022 12 29 23 20 190  1.0  2.0   1.6    12   9.7 263 1014.8  14.1  14.5    MM   MM   MM    MM
2022 12 29 23 10 170  1.0  3.0    MM    MM    MM  MM 1014.6  14.0  14.5    MM   MM   MM    MM
2022 12 29 23 00 170  2.0  3.0    MM    MM    MM  MM 1014.4  14.1    MM    MM   MM -0.6    MM
2022 12 29 22 50 170  1.0  2.0   1.6    13   9.6 258 1014.6  14.2    MM    MM   MM   MM    MM
2022 12 29 22 40 170  1.0  2.0    MM    MM    MM  MM 1014.6  14.1  14.4    MM   MM   MM    MM
2022 12 29 22 30 160  1.0  3.0    MM    MM    MM  MM 1014.6  14.2  14.4    MM   MM   MM    MM
2022 12 29 22 20 140  1.0  2.0   1.9    13   9.5 261 1014.6  14.4    MM    MM   MM   MM    MM
2022 12 29 22 10 140  1.0  3.0    MM    MM    MM  MM 1014.5  14.4  14.5    MM   MM   MM    MM
2022 12 29 22 00 130  2.0  3.0    MM    MM    MM  MM 1014.3  14.4  14.5    MM   MM -1.3    MM
2022 12 29 21 50 120  2.0  3.0   1.7    13   9.5 253 1014.1  14.4    MM    MM   MM   MM    MM
2022 12 29 21 40 110  2.0  3.0    MM    MM    MM  MM 1014.2  14.5  14.5    MM   MM   MM    MM
2022 12 29 21 30  90  2.0  3.0    MM    MM    MM  MM 1014.4  14.5  14.5    MM   MM   MM    MM
2022 12 29 21 20  80  1.0  3.0   2.0    12   9.7 273 1014.4  14.4  14.5    MM   MM   MM    MM
2022 12 29 21 10  80  1.0  3.0    MM    MM    MM  MM 1014.3  14.4  14.5    MM   MM   MM    MM
2022 12 29 21 00  80  2.0  3.0    MM    MM    MM  MM 1014.3  14.3    MM    MM   MM -1.6    MM
2022 12 29 20 50  70  2.0  3.0   2.0    13   9.9 270 1015.0  14.3  14.5    MM   MM   MM    MM
2022 12 29 20 40  90  1.0  2.0    MM    MM    MM  MM 1014.5  14.4  14.6    MM   MM   MM    MM
2022 12 29 20 30  60  1.0  2.0    MM    MM    MM  MM 1014.7  14.4  14.7    MM   MM   MM    MM
2022 12 29 20 20  70  1.0  2.0   1.9    12   9.2 263 1014.6  14.5    MM    MM   MM   MM    MM
2022 12 29 20 10  90  1.0  2.0    MM    MM    MM  MM 1014.9  14.4  14.7    MM   MM   MM    MM
2022 12 29 20 00  70  1.0  2.0    MM    MM    MM  MM 1015.0  14.5    MM    MM   MM +0.0    MM
2022 12 29 19 50  20  1.0  2.0   2.3    MM   9.6 266 1015.7  14.5  14.6    MM   MM   MM    MM
2022 12 29 19 40  MM  0.0  1.0    MM    MM    MM  MM 1015.6  14.4  14.6    MM   MM   MM    MM
2022 12 29 19 30  MM  0.0  1.0    MM    MM    MM  MM 1015.6  14.4  14.6    MM   MM   MM    MM
2022 12 29 19 20  90  1.0  3.0   1.9    MM   8.8 271 1016.1  14.5  14.6    MM   MM   MM    MM
2022 12 29 19 10  MM  0.0  2.0   1.9    MM   8.8 271 1015.7  14.5  14.6    MM   MM   MM    MM
2022 12 29 19 00  MM  0.0  1.0    MM    MM    MM  MM 1015.7  14.5    MM    MM   MM +0.6    MM
2022 12 29 18 50  MM  0.0  1.0   2.1    13   9.4 270 1015.9  14.5  14.5    MM   MM   MM    MM
2022 12 29 18 40  MM  0.0  1.0   2.1    MM   9.4 270 1015.9  14.5  14.6    MM   MM   MM    MM
2022 12 29 18 30  MM  0.0  1.0    MM    MM    MM  MM 1015.9  14.5  14.7    MM   MM   MM    MM
2022 12 29 18 20 210  1.0  2.0   2.1    MM   9.4 266 1016.4  14.4  14.7    MM   MM   MM    MM
2022 12 29 18 10 230  1.0  2.0    MM    MM    MM  MM 1016.0  14.3  14.7    MM   MM   MM    MM
2022 12 29 18 00 210  1.0  2.0    MM    MM    MM  MM 1015.9  14.3  14.7    MM   MM +1.2    MM
2022 12 29 17 50 200  1.0  2.0   2.1    13   9.4 276 1015.7  14.3  14.7    MM   MM   MM    MM
2022 12 29 17 40 190  2.0  3.0    MM    MM    MM  MM 1015.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 17 30 180  1.0  2.0    MM    MM    MM  MM 1015.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 17 20  MM  0.0  1.0   1.8    13   8.9 270 1015.4  14.4    MM    MM   MM   MM    MM
2022 12 29 17 10  MM  0.0  2.0   1.8    MM   8.9 270 1015.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 17 00 190  1.0  2.0    MM    MM    MM  MM 1015.2  14.3    MM    MM   MM +0.9    MM
2022 12 29 16 50 200  1.0  2.0   1.9    13   9.0 275 1015.0    MM    MM    MM   MM   MM    MM
2022 12 29 16 40 190  1.0  2.0   1.9    MM   9.0 275 1015.0  14.3  14.7    MM   MM   MM    MM
2022 12 29 16 30 210  1.0  2.0    MM    MM    MM  MM 1015.0  14.3  14.7    MM   MM   MM    MM
2022 12 29 16 20 230  1.0  2.0   2.0    13   9.0 274 1015.2  14.2  14.7    MM   MM   MM    MM
2022 12 29 16 10 220  1.0  2.0   2.0    MM   9.0 274 1015.1  14.2  14.7    MM   MM   MM    MM
2022 12 29 16 00 250  2.0  3.0    MM    MM    MM  MM 1015.1  14.2    MM    MM   MM +1.5    MM
2022 12 29 15 50 260  2.0  3.0   1.7    12   8.3 258 1015.2  14.2    MM    MM   MM   MM    MM
2022 12 29 15 40 260  2.0  3.0    MM    MM    MM  MM 1015.2  14.2  14.7    MM   MM   MM    MM
2022 12 29 15 30 260  2.0  3.0   1.7    MM   8.3 258 1014.9  14.2  14.7    MM   MM   MM    MM
2022 12 29 15 20 260  2.0  4.0   2.2    13   9.4 253 1015.2  14.3  14.7    MM   MM   MM    MM
2022 12 29 15 10 260  2.0  4.0    MM    MM    MM  MM 1014.7  14.3  14.7    MM   MM   MM    MM
2022 12 29 15 00 270  2.0  3.0    MM    MM    MM  MM 1014.9  14.3    MM    MM   MM +1.6    MM
2022 12 29 14 50 260  2.0  3.0   2.1    13   9.1 275 1015.0  14.3    MM    MM   MM   MM    MM
2022 12 29 14 40 260  1.0  3.0   2.1    MM   9.1 275 1014.9  14.4  14.7    MM   MM   MM    MM
2022 12 29 14 30  MM  0.0  2.0    MM    MM    MM  MM 1014.7  14.4  14.7    MM   MM   MM    MM
2022 12 29 14 20  MM  0.0  2.0   1.8    13   8.6 253 1014.5  14.4    MM    MM   MM   MM    MM
2022 12 29 14 10 270  1.0  3.0   1.8    MM   8.6 253 1014.5  14.3  14.7    MM   MM   MM    MM
2022 12 29 14 00 270  2.0  3.0    MM    MM    MM  MM 1014.3  14.4  14.7    MM   MM +0.7    MM
2022 12 29 13 50 280  2.0  3.0   2.2    12   9.3 252 1014.5  14.4    MM    MM   MM   MM    MM
2022 12 29 13 40 290  2.0  3.0    MM    MM    MM  MM 1014.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 13 30 270  2.0  3.0    MM    MM    MM  MM 1014.1  14.3  14.7    MM   MM   MM    MM
2022 12 29 13 20 270  2.0  3.0   2.1    14   9.1 252 1013.9  14.3  14.7    MM   MM   MM    MM
2022 12 29 13 10 250  1.0  3.0   2.1    MM   9.1 252 1013.8  14.3  14.7    MM   MM   MM    MM
2022 12 29 13 00 250  2.0  4.0    MM    MM    MM  MM 1013.7  14.3  14.7    MM   MM +0.8    MM
2022 12 29 12 50 250  2.0  3.0   2.3    13   9.5 254 1013.7  14.3    MM    MM   MM   MM    MM
2022 12 29 12 40 250  2.0  4.0   2.3    MM   9.5 254 1013.6  14.2  14.7    MM   MM   MM    MM
2022 12 29 12 30 260  3.0  5.0    MM    MM    MM  MM 1013.9  14.2  14.7    MM   MM   MM    MM
2022 12 29 12 20 250  2.0  3.0   2.4    13   9.6 256 1013.0  14.2    MM    MM   MM   MM    MM
2022 12 29 12 10 250  1.0  3.0    MM    MM    MM  MM 1013.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 12 00  MM  0.0  2.0    MM    MM    MM  MM 1013.2  14.3  14.7    MM   MM +0.3    MM
2022 12 29 11 50 240  1.0  2.0   2.4    13   9.8 265 1012.8  14.3    MM    MM   MM   MM    MM
2022 12 29 11 40 250  1.0  2.0   2.4    MM   9.8 265 1013.1  14.2  14.7    MM   MM   MM    MM
2022 12 29 11 30 270  1.0  3.0    MM    MM    MM  MM 1013.2  14.2  14.7    MM   MM   MM    MM
2022 12 29 11 20 270  1.0  3.0   2.1    13   9.1 257 1013.2  14.2    MM    MM   MM   MM    MM
2022 12 29 11 10 290  2.0  4.0    MM    MM    MM  MM 1013.3  14.2  14.7    MM   MM   MM    MM
2022 12 29 11 00 290  2.0  4.0    MM    MM    MM  MM 1013.7  14.2    MM    MM   MM -0.4    MM
2022 12 29 10 50 280  3.0  4.0   2.3    13   9.4 259 1013.6  14.2    MM    MM   MM   MM    MM
2022 12 29 10 40 290  3.0  5.0   2.3    MM   9.4 259 1013.3  14.2  14.7    MM   MM   MM    MM
2022 12 29 10 30 280  3.0  5.0    MM    MM    MM  MM 1013.0  14.2  14.7    MM   MM   MM    MM
2022 12 29 10 20 230  2.0  4.0   2.2    14   9.4 259 1012.9  14.3    MM    MM   MM   MM    MM
2022 12 29 10 10 220  2.0  3.0   2.2    MM   9.4 259 1012.6  14.3  14.7    MM   MM   MM    MM
2022 12 29 10 00 230  2.0  3.0    MM    MM    MM  MM 1012.9  14.3  14.7    MM   MM -1.1    MM
2022 12 29 09 50 260  1.0  3.0   2.2    13   9.0 259 1013.1  14.3    MM    MM   MM   MM    MM
2022 12 29 09 40 250  1.0  3.0   2.2    MM   9.0 259 1013.6  14.3  14.6    MM   MM   MM    MM
2022 12 29 09 30 240  1.0  2.0    MM    MM    MM  MM 1013.0  14.3  14.7    MM   MM   MM    MM
2022 12 29 09 20 230  2.0  3.0   2.3    14   9.3 270 1013.4  14.3  14.7    MM   MM   MM    MM
2022 12 29 09 10  MM  0.0  2.0    MM    MM    MM  MM 1012.8  14.3  14.7    MM   MM   MM    MM
2022 12 29 09 00  90  1.0  4.0    MM    MM    MM  MM 1012.9  14.3    MM    MM   MM -1.8    MM
2022 12 29 08 50  70  1.0  3.0   2.2    MM   9.1 271 1013.2  14.3  14.7    MM   MM   MM    MM
2022 12 29 08 40  MM  0.0  1.0    MM    MM    MM  MM 1013.1  14.4  14.7    MM   MM   MM    MM
2022 12 29 08 30  MM  0.0  1.0    MM    MM    MM  MM 1013.5  14.4  14.7    MM   MM   MM    MM
2022 12 29 08 20  MM  0.0  2.0   2.1    12   8.8 270 1013.5  14.4  14.7    MM   MM   MM    MM
2022 12 29 08 10  MM  0.0  2.0   2.1    MM   8.8 270 1013.7  14.4  14.7    MM   MM   MM    MM
2022 12 29 08 00  60  2.0  3.0    MM    MM    MM  MM 1013.9  14.4    MM    MM   MM -0.7    MM
2022 12 29 07 50  90  1.0  3.0   2.2    MM   9.0 271 1014.4  14.4  14.7    MM   MM   MM    MM
2022 12 29 07 40 140  1.0  2.0   2.2    MM   9.0 271 1014.2  14.5  14.7    MM   MM   MM    MM
2022 12 29 07 30 180  1.0  2.0    MM    MM    MM  MM 1014.5  14.4  14.7    MM   MM   MM    MM
2022 12 29 07 20 120  1.0  3.0   2.1    14   8.5 271 1014.3  14.4    MM    MM   MM   MM    MM
2022 12 29 07 10 100  2.0  4.0   2.1    MM   8.5 271 1014.2  14.4  14.7    MM   MM   MM    MM
2022 12 29 07 00 110  2.0  4.0    MM    MM    MM  MM 1013.9  14.4  14.6    MM   MM +0.0    MM
2022 12 29 06 50 110  2.0  4.0   2.2    14   8.9 274 1014.6  14.4  14.6    MM   MM   MM    MM
2022 12 29 06 40  90  2.0  4.0    MM    MM    MM  MM 1014.5  14.5  14.7    MM   MM   MM    MM
2022 12 29 06 30  60  3.0  5.0    MM    MM    MM  MM 1014.5  14.5  14.7    MM   MM   MM    MM
2022 12 29 06 20  50  2.0  4.0   2.1    14   8.5 273 1014.7  14.5    MM    MM   MM   MM    MM
2022 12 29 06 10  40  2.0  4.0   2.1    MM   8.5 273 1014.7  14.5  14.7    MM   MM   MM    MM
2022 12 29 06 00  40  2.0  4.0    MM    MM    MM  MM 1014.7  14.4    MM    MM   MM +1.5    MM
2022 12 29 05 50  40  2.0  4.0   2.3    14   8.6 269 1014.4  14.5    MM    MM   MM   MM    MM
2022 12 29 05 40  30  2.0  4.0    MM    MM    MM  MM 1014.9  14.5  14.9    MM   MM   MM    MM
2022 12 29 05 30  20  2.0  4.0    MM    MM    MM  MM 1014.6  14.6  14.9    MM   MM   MM    MM
2022 12 29 05 20  20  2.0  3.0   2.4    13   8.7 267 1014.5  14.6  14.9    MM   MM   MM    MM
2022 12 29 05 10 350  2.0  3.0    MM    MM    MM  MM 1014.8  14.6  14.9    MM   MM   MM    MM
2022 12 29 05 00 330  2.0  3.0    MM    MM    MM  MM 1014.7  14.5    MM    MM   MM +1.6    MM
2022 12 29 04 50 350  2.0  2.0   2.3    MM   8.5 277 1014.7  14.5  14.9    MM   MM   MM    MM
2022 12 29 04 40 340  1.0  2.0   2.3    MM   8.5 277 1014.0  14.4  14.9    MM   MM   MM    MM
2022 12 29 04 30  MM  0.0  2.0    MM    MM    MM  MM 1013.7  14.4  14.9    MM   MM   MM    MM
